YEAR,MO,DY,HR,T2M,RH2M,PS,WS10M,WD10M
2013,8,18,21,24.46,88.25,99.03,5.31,131.12
2013,8,18,22,24.28,88.31,99.03,5.32,128.74
2013,8,18,23,24.09,88.44,99.0,5.37,128.02
2013,8,19,0,23.9,88.44,98.94,5.47,128.62
2013,8,19,1,23.69,88.56,98.89,5.6,129.68
2013,8,19,2,23.46,88.75,98.86,5.78,130.01
2013,8,19,3,23.27,88.81,98.86,6.06,127.98
2013,8,19,4,23.08,88.88,98.91,6.21,124.65
2013,8,19,5,22.84,89.25,98.96,6.13,124.2
2013,8,19,6,23.2,88.5,99.01,6.41,126.58
2013,8,19,7,24.15,85.69,99.06,7.15,129.06
2013,8,19,8,25.15,80.19,99.09,7.81,130.46
2013,8,19,9,26.01,75.44,99.08,7.89,130.87
2013,8,19,10,26.69,72.56,99.03,7.47,131.78
2013,8,19,11,27.19,70.31,98.94,6.92,133.58
2013,8,19,12,27.44,68.88,98.85,6.49,135.83
2013,8,19,13,27.51,68.12,98.76,6.13,138.77
2013,8,19,14,27.37,68.38,98.7,5.87,142.9
2013,8,19,15,26.9,70.75,98.71,5.85,148.16
2013,8,19,16,26.23,74.81,98.75,6.09,150.47
2013,8,19,17,25.33,80.06,98.82,6.26,149.47
2013,8,19,18,24.73,83.44,98.91,6.43,145.5
2013,8,19,19,24.38,85.31,98.98,6.38,141.16
2013,8,19,20,24.11,86.56,99.04,6.25,138.24
2013,8,19,21,23.91,87.62,99.06,6.21,135.36
2013,8,19,22,23.73,88.31,99.06,6.21,132.09
2013,8,19,23,23.59,88.62,99.01,6.34,129.95
2013,8,20,0,23.4,89.06,98.94,6.33,128.19
2013,8,20,1,23.14,89.81,98.91,6.06,126.35
2013,8,20,2,22.96,90.12,98.9,5.7,125.52
2013,8,20,3,22.82,89.81,98.9,5.56,126.66
2013,8,20,4,22.69,89.81,98.93,5.36,127.89
2013,8,20,5,22.67,89.5,98.99,5.19,128.4
2013,8,20,6,23.23,87.75,99.05,5.31,130.23
2013,8,20,7,24.37,83.31,99.11,5.78,131.44
2013,8,20,8,25.32,78.88,99.14,5.66,131.98
2013,8,20,9,26.17,75.56,99.13,5.34,136.42
2013,8,20,10,26.75,73.5,99.06,5.25,142.07
2013,8,20,11,27.22,71.75,98.98,5.2,146.02
2013,8,20,12,27.48,70.75,98.89,5.24,149.53
2013,8,20,13,27.49,70.81,98.8,5.4,152.32
2013,8,20,14,27.33,71.75,98.74,5.59,154.33
2013,8,20,15,26.82,74.44,98.74,6.05,155.85
2013,8,20,16,26.02,78.94,98.77,6.49,153.1
2013,8,20,17,25.17,83.56,98.85,6.4,148.11
2013,8,20,18,24.65,86.88,98.94,6.33,143.13
2013,8,20,19,24.43,88.31,99.0,6.4,139.31
2013,8,20,20,24.29,89.31,99.05,6.3,136.05
2013,8,20,21,24.19,89.81,99.07,6.11,131.99
2013,8,20,22,24.09,90.12,99.07,6.06,128.82
2013,8,20,23,23.92,90.94,99.02,5.91,126.19
2013,8,21,0,23.69,91.25,98.96,5.88,125.04
2013,8,21,1,23.5,91.5,98.89,5.78,124.42
2013,8,21,2,23.32,91.75,98.85,5.63,123.8
2013,8,21,3,23.2,91.81,98.86,5.56,121.9
2013,8,21,4,23.08,91.94,98.88,5.48,121.9
2013,8,21,5,22.99,92.12,98.91,5.44,122.98
2013,8,21,6,23.49,90.31,98.97,5.71,123.56
2013,8,21,7,24.57,85.75,99.01,6.21,124.19
2013,8,21,8,25.62,80.31,99.05,6.23,123.23
2013,8,21,9,26.57,75.88,99.06,5.79,121.59
2013,8,21,10,27.4,72.0,99.01,5.21,122.45
2013,8,21,11,28.07,68.69,98.93,4.75,126.98
2013,8,21,12,28.55,66.44,98.83,4.54,133.47
2013,8,21,13,28.75,65.69,98.75,4.51,138.72
2013,8,21,14,28.68,66.12,98.69,4.54,141.43
2013,8,21,15,28.27,68.19,98.68,4.61,142.99
2013,8,21,16,27.61,71.94,98.7,4.69,143.13
2013,8,21,17,26.48,79.19,98.74,4.7,142.9
2013,8,21,18,25.59,85.0,98.8,4.81,141.19
2013,8,21,19,25.17,87.25,98.87,4.87,136.69
2013,8,21,20,24.85,88.94,98.93,4.81,131.64
2013,8,21,21,24.58,90.0,98.97,4.72,126.59
2013,8,21,22,24.37,90.38,98.98,4.6,123.64
2013,8,21,23,24.16,90.69,98.96,4.44,123.58
2013,8,22,0,23.81,91.81,98.91,4.4,125.02
2013,8,22,1,23.48,92.88,98.86,4.46,125.72
2013,8,22,2,23.25,93.44,98.83,4.51,125.62
2013,8,22,3,23.12,93.31,98.82,4.56,125.51
2013,8,22,4,23.02,92.94,98.84,4.69,124.83
2013,8,22,5,22.95,92.56,98.89,4.94,124.49
2013,8,22,6,23.63,89.38,98.95,5.46,124.44
2013,8,22,7,25.0,83.19,99.01,6.17,124.74
2013,8,22,8,26.1,77.94,99.05,6.12,124.6
2013,8,22,9,27.05,73.62,99.03,5.76,125.84
2013,8,22,10,27.82,69.75,98.98,5.39,128.7
2013,8,22,11,28.43,66.12,98.9,5.01,129.82
2013,8,22,12,28.81,63.5,98.81,4.65,130.78
2013,8,22,13,29.01,62.19,98.73,4.33,132.66
2013,8,22,14,29.0,62.31,98.67,4.1,137.47
2013,8,22,15,28.61,64.25,98.65,4.17,145.3
2013,8,22,16,27.94,67.75,98.68,4.54,150.17
2013,8,22,17,26.52,76.31,98.75,4.74,150.61
2013,8,22,18,25.4,82.81,98.84,4.99,148.5
2013,8,22,19,24.96,85.94,98.93,5.09,143.92
2013,8,22,20,24.73,87.5,99.01,5.13,137.78
2013,8,22,21,24.55,88.5,99.06,5.14,131.37
2013,8,22,22,24.31,89.44,99.09,5.17,124.53
2013,8,22,23,24.05,90.5,99.08,5.15,119.13
2013,8,23,0,23.77,91.56,99.02,5.07,115.93
2013,8,23,1,23.49,92.44,98.96,4.99,114.32
2013,8,23,2,23.23,92.94,98.92,4.91,112.44
2013,8,23,3,23.02,92.94,98.9,4.84,110.22
2013,8,23,4,22.91,92.38,98.91,4.67,108.53
2013,8,23,5,22.85,91.69,98.95,4.52,108.56
2013,8,23,6,23.55,88.81,99.0,4.46,111.17
2013,8,23,7,25.04,82.38,99.05,4.99,116.93
2013,8,23,8,26.31,76.94,99.09,5.2,124.6
2013,8,23,9,27.29,73.0,99.08,5.58,132.62
2013,8,23,10,27.95,70.44,99.04,6.07,136.15
2013,8,23,11,28.44,68.12,98.97,6.33,136.15
2013,8,23,12,28.79,66.31,98.89,6.35,135.85
2013,8,23,13,28.97,65.25,98.81,6.18,137.05
2013,8,23,14,28.78,66.06,98.75,6.01,140.38
2013,8,23,15,28.31,68.38,98.74,5.99,142.74
2013,8,23,16,27.53,72.62,98.78,6.0,142.67
2013,8,23,17,26.36,80.06,98.84,5.84,141.03
2013,8,23,18,25.55,85.75,98.92,5.71,137.72
2013,8,23,19,25.15,87.88,99.0,5.6,132.4
2013,8,23,20,24.86,89.19,99.06,5.42,127.38
2013,8,23,21,24.58,89.94,99.1,5.27,123.76
2013,8,23,22,24.33,90.12,99.1,5.14,121.32
2013,8,23,23,24.06,90.0,99.07,4.93,120.14
2013,8,24,0,23.78,90.0,99.02,4.72,119.87
2013,8,24,1,23.51,90.12,98.96,4.6,121.66
2013,8,24,2,23.25,90.56,98.91,4.6,123.85
2013,8,24,3,23.02,91.12,98.9,4.65,124.38
2013,8,24,4,22.87,91.25,98.93,4.71,123.98
2013,8,24,5,22.81,90.75,98.99,4.8,123.3
2013,8,24,6,23.56,87.81,99.06,4.99,123.04
2013,8,24,7,25.01,81.62,99.12,5.55,123.22
2013,8,24,8,26.24,75.62,99.16,5.61,121.74
2013,8,24,9,27.25,71.06,99.14,5.54,122.91
2013,8,24,10,28.05,67.38,99.08,5.37,127.44
2013,8,24,11,28.64,64.31,98.98,5.24,133.31
2013,8,24,12,29.03,62.31,98.87,5.18,139.16
2013,8,24,13,29.12,61.75,98.78,5.26,143.76
2013,8,24,14,28.86,63.06,98.72,5.47,147.2
2013,8,24,15,28.44,65.0,98.69,5.82,148.96
2013,8,24,16,27.51,69.75,98.7,6.03,147.05
2013,8,24,17,26.11,78.44,98.74,5.83,143.07
2013,8,24,18,25.11,83.94,98.82,5.58,137.84
2013,8,24,19,24.69,86.31,98.91,5.25,132.41
2013,8,24,20,24.32,87.75,99.0,4.95,128.08
2013,8,24,21,24.03,88.31,99.04,4.76,125.38
2013,8,24,22,23.79,88.75,99.07,4.64,126.85
2013,8,24,23,23.48,89.94,99.05,4.62,131.23
2013,8,25,0,23.14,91.31,99.01,4.69,133.99
2013,8,25,1,22.95,92.06,98.97,4.8,133.81
2013,8,25,2,22.83,92.69,98.95,4.89,132.35
2013,8,25,3,22.73,93.06,98.95,4.99,131.13
2013,8,25,4,22.65,93.25,98.97,5.04,131.1
2013,8,25,5,22.59,93.25,99.01,5.03,131.47
2013,8,25,6,23.36,89.88,99.06,5.24,131.92
2013,8,25,7,24.71,83.88,99.12,5.89,132.15
2013,8,25,8,25.74,78.38,99.15,5.83,130.65
2013,8,25,9,26.65,73.75,99.15,5.53,130.71
2013,8,25,10,27.41,69.75,99.09,5.31,132.85
2013,8,25,11,28.03,66.62,98.99,5.24,137.3
2013,8,25,12,28.41,64.69,98.88,5.34,141.84
2013,8,25,13,28.57,63.56,98.77,5.5,145.18
2013,8,25,14,28.44,63.88,98.69,5.75,147.89
2013,8,25,15,27.93,66.25,98.66,6.1,150.55
2013,8,25,16,27.12,70.75,98.67,6.42,149.91
2013,8,25,17,25.79,78.5,98.72,6.19,147.15
2013,8,25,18,24.83,84.81,98.79,5.85,143.8
2013,8,25,19,24.48,86.94,98.86,5.59,138.69
2013,8,25,20,24.19,88.38,98.94,5.25,133.86
2013,8,25,21,23.94,88.94,98.99,4.99,129.85
2013,8,25,22,23.76,89.19,99.0,4.82,127.82
2013,8,25,23,23.58,89.44,98.99,4.74,126.96
2013,8,26,0,23.43,89.44,98.96,4.73,125.87
2013,8,26,1,23.22,89.62,98.93,4.77,125.07
2013,8,26,2,22.99,89.69,98.91,4.84,124.82
2013,8,26,3,22.74,89.69,98.92,4.94,124.17
2013,8,26,4,22.43,90.25,98.93,5.01,123.62
2013,8,26,5,22.25,90.44,98.98,5.05,124.08
2013,8,26,6,22.99,87.56,99.03,5.43,126.34
2013,8,26,7,24.42,81.44,99.08,6.29,129.0
2013,8,26,8,25.51,76.56,99.12,6.56,130.41
2013,8,26,9,26.33,73.31,99.12,6.49,133.2
2013,8,26,10,27.01,70.62,99.05,6.4,134.85
2013,8,26,11,27.65,68.06,98.96,6.22,135.31
2013,8,26,12,28.12,65.88,98.85,5.97,136.38
2013,8,26,13,28.37,64.62,98.76,5.72,138.38
2013,8,26,14,28.4,64.44,98.68,5.55,141.18
2013,8,26,15,27.99,66.75,98.64,5.65,145.54
2013,8,26,16,27.24,71.0,98.65,5.94,146.75
2013,8,26,17,25.94,78.5,98.69,5.91,145.01
2013,8,26,18,24.98,84.5,98.77,5.81,141.82
2013,8,26,19,24.55,86.62,98.87,5.63,136.63
2013,8,26,20,24.26,88.12,98.97,5.37,131.81
2013,8,26,21,24.02,88.94,99.03,5.12,128.81
2013,8,26,22,23.78,89.62,99.05,4.94,129.03
2013,8,26,23,23.51,90.5,99.03,4.84,130.35
2013,8,27,0,23.29,91.38,99.0,4.85,129.84
2013,8,27,1,23.16,91.62,98.97,4.94,128.45
2013,8,27,2,23.07,91.5,98.94,5.06,127.67
2013,8,27,3,22.94,91.56,98.93,5.23,127.54
2013,8,27,4,22.8,91.56,98.94,5.35,127.64
2013,8,27,5,22.65,91.88,98.99,5.42,128.51
2013,8,27,6,23.3,89.06,99.07,5.89,129.46
2013,8,27,7,24.6,83.31,99.14,6.6,129.91
2013,8,27,8,25.72,77.88,99.17,6.65,130.52
2013,8,27,9,26.72,73.25,99.15,6.47,130.4
2013,8,27,10,27.56,69.5,99.08,6.27,129.24
2013,8,27,11,28.26,66.81,98.98,6.02,129.31
2013,8,27,12,28.74,65.12,98.87,5.78,131.11
2013,8,27,13,28.95,64.62,98.78,5.49,133.85
2013,8,27,14,28.85,65.38,98.73,5.27,137.77
2013,8,27,15,28.31,68.19,98.71,5.3,143.27
2013,8,27,16,27.55,72.19,98.74,5.63,145.74
2013,8,27,17,26.4,78.38,98.8,5.85,143.7
2013,8,27,18,25.43,84.62,98.88,5.91,139.51
2013,8,27,19,25.04,86.75,98.98,5.99,134.1
2013,8,27,20,24.73,88.0,99.06,5.93,128.47
2013,8,27,21,24.52,89.0,99.11,5.7,123.82
2013,8,27,22,24.29,89.81,99.11,5.44,122.32
2013,8,27,23,24.12,90.19,99.08,5.25,121.61
2013,8,28,0,23.98,90.38,99.02,5.08,120.78
2013,8,28,1,23.8,90.5,98.96,4.92,121.62
2013,8,28,2,23.59,90.25,98.91,4.82,123.69
2013,8,28,3,23.4,90.25,98.88,4.84,126.0
2013,8,28,4,23.3,90.31,98.87,4.89,127.35
2013,8,28,5,23.26,90.38,98.92,5.03,127.42
2013,8,28,6,23.86,88.0,98.99,5.5,126.8
2013,8,28,7,25.01,82.19,99.05,6.23,125.15
2013,8,28,8,26.01,76.81,99.1,6.08,124.1
2013,8,28,9,26.95,72.75,99.12,5.41,125.3
2013,8,28,10,27.8,69.5,99.09,4.86,127.5
2013,8,28,11,28.49,67.06,99.02,4.55,133.96
2013,8,28,12,28.84,66.0,98.92,4.39,142.01
2013,8,28,13,28.87,65.94,98.84,4.34,147.94
2013,8,28,14,28.44,67.75,98.8,4.57,152.73
2013,8,28,15,27.79,70.81,98.79,5.05,153.95
2013,8,28,16,26.94,75.19,98.83,5.32,150.72
2013,8,28,17,25.93,81.19,98.88,5.15,146.0
2013,8,28,18,25.22,86.12,98.97,4.97,140.48
2013,8,28,19,24.94,88.06,99.07,4.87,134.54
2013,8,28,20,24.78,89.12,99.14,4.7,129.81
2013,8,28,21,24.64,90.06,99.17,4.48,126.63
2013,8,28,22,24.48,90.69,99.15,4.28,125.87
2013,8,28,23,24.33,91.19,99.11,4.14,127.17
2013,8,29,0,24.18,91.75,99.04,4.04,128.18
2013,8,29,1,24.01,92.31,98.98,4.03,127.91
2013,8,29,2,23.87,92.5,98.95,3.98,126.47
2013,8,29,3,23.77,92.62,98.94,3.95,125.1
2013,8,29,4,23.68,92.56,98.96,4.0,124.09
2013,8,29,5,23.58,92.44,99.0,4.09,123.39
2013,8,29,6,24.06,90.38,99.04,4.32,123.43
2013,8,29,7,25.15,84.94,99.08,4.9,123.03
2013,8,29,8,26.28,79.06,99.11,4.9,120.45
2013,8,29,9,27.35,74.0,99.11,4.51,120.08
2013,8,29,10,28.26,69.81,99.04,3.89,121.46
2013,8,29,11,28.94,66.88,98.95,3.21,126.4
2013,8,29,12,29.33,65.19,98.86,2.66,136.19
2013,8,29,13,29.39,64.81,98.78,2.43,151.62
2013,8,29,14,29.11,65.88,98.74,2.65,166.7
2013,8,29,15,28.38,69.31,98.74,3.3,174.42
2013,8,29,16,27.37,75.31,98.78,3.98,172.9
2013,8,29,17,26.29,81.19,98.86,4.34,165.81
2013,8,29,18,25.49,86.88,98.95,4.56,157.12
2013,8,29,19,25.15,89.88,99.04,4.85,151.21
2013,8,29,20,24.96,91.38,99.11,5.05,147.64
2013,8,29,21,24.84,92.31,99.14,5.08,145.02
2013,8,29,22,24.76,92.94,99.13,5.04,142.81
2013,8,29,23,24.66,93.31,99.07,5.02,141.76
2013,8,30,0,24.58,93.69,98.99,5.0,140.89
2013,8,30,1,24.49,93.94,98.92,5.03,139.91
2013,8,30,2,24.4,94.0,98.89,5.11,138.41
2013,8,30,3,24.3,94.25,98.88,5.14,136.17
2013,8,30,4,24.22,94.12,98.91,5.12,132.84
2013,8,30,5,24.12,94.06,98.95,5.03,129.45
2013,8,30,6,24.44,92.56,99.01,5.26,126.67
2013,8,30,7,25.24,88.44,99.06,5.5,122.47
2013,8,30,8,26.27,82.5,99.09,5.29,117.62
2013,8,30,9,27.32,77.25,99.09,4.72,116.1
2013,8,30,10,28.06,74.19,99.01,3.93,119.67
2013,8,30,11,28.5,72.5,98.91,3.25,128.47
2013,8,30,12,28.73,71.44,98.81,2.9,139.48
2013,8,30,13,28.73,71.38,98.73,2.86,150.92
2013,8,30,14,28.33,72.62,98.68,3.22,160.91
2013,8,30,15,27.6,75.94,98.68,3.75,166.02
2013,8,30,16,26.67,81.31,98.73,4.18,165.16
2013,8,30,17,25.69,87.06,98.78,4.26,158.57
2013,8,30,18,25.12,91.38,98.85,4.2,149.57
2013,8,30,19,24.91,92.75,98.92,4.03,142.49
2013,8,30,20,24.8,93.5,98.97,3.87,138.52
2013,8,30,21,24.74,93.94,98.99,3.77,137.94
2013,8,30,22,24.65,94.5,98.98,3.75,139.05
2013,8,30,23,24.56,94.94,98.93,3.79,140.44
2013,8,31,0,24.48,95.25,98.87,3.71,139.78
2013,8,31,1,24.42,95.31,98.81,3.62,138.33
2013,8,31,2,24.39,95.38,98.77,3.47,137.37
2013,8,31,3,24.37,95.38,98.76,3.38,135.75
2013,8,31,4,24.4,95.19,98.77,3.32,134.9
2013,8,31,5,24.42,94.94,98.83,3.36,132.83
2013,8,31,6,24.55,94.69,98.91,3.47,129.43
2013,8,31,7,25.11,92.25,98.97,3.61,124.34
2013,8,31,8,25.81,87.75,99.01,3.56,121.63
2013,8,31,9,26.52,83.38,99.01,3.54,120.99
2013,8,31,10,27.19,79.75,98.94,3.53,117.3
2013,8,31,11,27.76,76.75,98.84,3.4,113.86
2013,8,31,12,28.06,75.06,98.73,3.31,112.63
2013,8,31,13,28.08,74.62,98.64,3.26,114.48
2013,8,31,14,27.94,75.19,98.59,3.22,119.99
2013,8,31,15,27.57,77.19,98.58,3.18,126.11
2013,8,31,16,26.97,80.44,98.62,3.23,132.45
2013,8,31,17,26.09,86.88,98.67,3.24,138.42
2013,8,31,18,25.44,91.31,98.75,3.41,140.3
2013,8,31,19,25.21,92.38,98.83,3.59,139.14
2013,8,31,20,25.08,93.0,98.91,3.63,139.01
2013,8,31,21,24.98,93.31,98.95,3.68,139.39
2013,8,31,22,24.86,93.75,98.94,3.66,139.5
2013,8,31,23,24.73,94.12,98.9,3.78,137.68
2013,9,1,0,24.61,94.31,98.84,3.99,133.41
2013,9,1,1,24.48,94.44,98.78,4.09,127.79
2013,9,1,2,24.33,94.56,98.75,4.17,123.15
2013,9,1,3,24.21,94.62,98.74,4.21,118.99
2013,9,1,4,24.12,94.5,98.76,4.19,114.36
2013,9,1,5,24.01,94.38,98.83,3.97,110.25
2013,9,1,6,24.45,93.0,98.89,3.8,107.47
2013,9,1,7,25.55,87.88,98.96,3.87,104.15
2013,9,1,8,26.73,80.81,98.99,3.91,101.42
2013,9,1,9,27.78,75.94,98.99,3.49,102.79
2013,9,1,10,28.57,73.06,98.93,2.86,110.96
2013,9,1,11,29.16,70.56,98.84,2.52,126.05
2013,9,1,12,29.41,69.31,98.75,2.51,142.34
2013,9,1,13,29.37,69.38,98.7,2.69,153.06
2013,9,1,14,29.01,70.81,98.68,3.05,158.36
2013,9,1,15,28.4,73.38,98.7,3.58,159.98
2013,9,1,16,27.53,78.0,98.76,4.01,159.34
2013,9,1,17,26.51,83.81,98.82,4.24,154.47
2013,9,1,18,25.77,88.38,98.92,4.36,148.05
2013,9,1,19,25.4,90.0,99.0,4.5,140.28
2013,9,1,20,25.17,90.94,99.06,4.5,134.79
2013,9,1,21,24.96,91.62,99.09,4.44,131.79
2013,9,1,22,24.77,92.31,99.09,4.39,129.22
2013,9,1,23,24.58,92.94,99.05,4.25,127.31
2013,9,2,0,24.4,93.38,98.99,4.18,126.63
2013,9,2,1,24.23,93.75,98.94,4.21,126.47
2013,9,2,2,24.08,94.0,98.9,4.26,125.9
2013,9,2,3,23.93,94.25,98.89,4.3,124.87
2013,9,2,4,23.79,94.31,98.92,4.34,122.95
2013,9,2,5,23.63,94.5,98.98,4.29,120.77
2013,9,2,6,24.16,91.94,99.05,4.51,119.28
2013,9,2,7,25.26,85.69,99.1,4.98,117.49
2013,9,2,8,26.45,78.81,99.13,4.87,116.19
2013,9,2,9,27.56,73.38,99.11,4.45,118.41
2013,9,2,10,28.41,70.0,99.04,3.94,124.26
2013,9,2,11,28.99,67.81,98.94,3.52,132.12
2013,9,2,12,29.32,66.75,98.85,3.29,141.36
2013,9,2,13,29.33,66.69,98.77,3.22,150.51
2013,9,2,14,28.89,68.56,98.72,3.5,159.46
2013,9,2,15,28.15,71.94,98.71,4.0,163.65
2013,9,2,16,27.23,76.88,98.76,4.52,160.31
2013,9,2,17,26.22,82.5,98.83,4.82,153.73
2013,9,2,18,25.45,87.38,98.93,4.99,147.93
2013,9,2,19,25.13,89.31,99.02,5.17,142.92
2013,9,2,20,24.9,90.62,99.09,5.34,139.86
2013,9,2,21,24.69,91.56,99.12,5.48,138.12
2013,9,2,22,24.5,92.44,99.13,5.47,137.03
2013,9,2,23,24.37,92.94,99.1,5.43,136.75
2013,9,3,0,24.21,93.25,99.04,5.31,137.68
2013,9,3,1,24.06,93.38,99.0,5.28,138.06
2013,9,3,2,23.96,93.12,98.97,5.3,137.45
2013,9,3,3,23.86,93.0,98.98,5.33,136.78
2013,9,3,4,23.8,92.81,99.0,5.3,135.48
2013,9,3,5,23.72,92.81,99.05,5.25,133.91
2013,9,3,6,24.07,91.25,99.11,5.55,133.23
2013,9,3,7,24.99,86.0,99.16,6.17,131.66
2013,9,3,8,26.07,80.0,99.19,6.27,130.66
2013,9,3,9,27.05,75.81,99.19,6.13,131.28
2013,9,3,10,27.82,72.88,99.12,5.81,133.48
2013,9,3,11,28.34,70.69,99.0,5.46,136.74
2013,9,3,12,28.62,69.56,98.89,5.22,140.04
2013,9,3,13,28.6,69.44,98.79,5.08,143.18
2013,9,3,14,28.32,70.25,98.72,5.12,146.77
2013,9,3,15,27.78,72.5,98.7,5.37,150.52
2013,9,3,16,26.88,76.88,98.73,5.89,151.84
2013,9,3,17,25.79,82.75,98.8,6.19,150.2
2013,9,3,18,25.06,87.25,98.89,6.39,146.93
2013,9,3,19,24.78,89.25,98.97,6.52,143.47
2013,9,3,20,24.64,90.25,99.02,6.48,140.48
2013,9,3,21,24.56,90.94,99.03,6.43,137.81
2013,9,3,22,24.46,91.56,99.03,6.26,135.2
2013,9,3,23,24.31,92.25,98.98,6.0,132.84
2013,9,4,0,24.16,92.56,98.9,5.73,131.35
2013,9,4,1,24.01,92.25,98.85,5.72,129.96
2013,9,4,2,23.87,91.94,98.83,5.79,129.19
2013,9,4,3,23.69,91.88,98.81,5.95,129.67
2013,9,4,4,23.55,91.5,98.82,5.94,130.94
2013,9,4,5,23.43,91.19,98.86,5.8,132.27
2013,9,4,6,23.76,89.56,98.94,6.04,134.79
2013,9,4,7,24.65,84.44,99.0,6.83,135.09
2013,9,4,8,25.64,78.25,99.06,7.02,136.89
2013,9,4,9,26.51,74.19,99.08,6.79,141.4
2013,9,4,10,27.06,72.19,99.03,6.6,145.37
2013,9,4,11,27.37,71.06,98.96,6.53,148.4
2013,9,4,12,27.47,70.69,98.88,6.55,150.65
2013,9,4,13,27.34,71.19,98.79,6.64,151.48
2013,9,4,14,27.09,72.06,98.71,6.69,150.26
2013,9,4,15,26.58,74.25,98.68,6.66,147.2
2013,9,4,16,25.97,77.12,98.69,6.6,143.86
2013,9,4,17,25.17,81.75,98.75,6.2,141.6
2013,9,4,18,24.57,85.69,98.85,5.94,139.75
2013,9,4,19,24.36,87.38,98.94,5.95,137.93
2013,9,4,20,24.2,88.5,99.0,6.01,136.16
2013,9,4,21,24.07,89.81,99.03,5.92,134.84
2013,9,4,22,23.94,90.88,99.02,5.82,132.55
2013,9,4,23,23.8,91.5,98.97,5.69,130.38
2013,9,5,0,23.65,91.94,98.88,5.62,128.45
2013,9,5,1,23.51,92.0,98.8,5.67,126.32
2013,9,5,2,23.37,92.31,98.74,5.57,123.73
2013,9,5,3,23.19,92.69,98.72,5.27,121.24
2013,9,5,4,22.98,93.19,98.73,4.86,119.9
2013,9,5,5,22.82,93.56,98.78,4.59,119.44
2013,9,5,6,23.41,91.56,98.86,4.7,120.15
2013,9,5,7,24.57,86.19,98.93,5.22,119.67
2013,9,5,8,25.89,79.19,98.99,4.92,117.5
2013,9,5,9,27.05,73.81,99.0,4.22,118.75
2013,9,5,10,27.88,70.62,98.95,3.43,125.46
2013,9,5,11,28.37,68.81,98.86,2.78,138.07
2013,9,5,12,28.6,68.0,98.77,2.56,153.59
2013,9,5,13,28.49,68.44,98.7,2.73,167.12
2013,9,5,14,28.06,70.06,98.68,3.28,174.53
2013,9,5,15,27.37,73.25,98.68,3.86,175.36
2013,9,5,16,26.48,78.06,98.72,4.44,168.95
2013,9,5,17,25.44,84.0,98.79,4.78,159.73
2013,9,5,18,24.78,88.38,98.88,5.11,151.71
2013,9,5,19,24.51,89.44,98.98,5.43,146.45
2013,9,5,20,24.33,89.81,99.04,5.64,142.72
2013,9,5,21,24.16,90.44,99.09,5.64,140.56
2013,9,5,22,24.01,90.94,99.09,5.55,140.31
2013,9,5,23,23.86,91.0,99.06,5.56,141.39
2013,9,6,0,23.7,91.19,99.0,5.61,142.52
2013,9,6,1,23.58,91.25,98.94,5.71,142.72
2013,9,6,2,23.49,91.25,98.89,5.85,142.0
2013,9,6,3,23.41,90.88,98.87,6.08,140.42
2013,9,6,4,23.37,90.19,98.87,6.23,137.64
2013,9,6,5,23.34,90.0,98.91,6.13,134.9
2013,9,6,6,23.66,88.62,98.97,6.49,132.22
2013,9,6,7,24.43,84.94,99.03,6.87,129.46
2013,9,6,8,25.39,78.75,99.1,6.9,126.86
2013,9,6,9,26.35,73.94,99.12,6.24,126.14
2013,9,6,10,27.09,71.44,99.08,5.28,130.26
2013,9,6,11,27.74,69.5,98.99,4.51,138.66
2013,9,6,12,27.94,69.0,98.89,4.15,148.8
2013,9,6,13,27.9,69.44,98.79,4.07,155.36
2013,9,6,14,27.6,70.94,98.72,4.01,157.89
2013,9,6,15,27.11,73.44,98.68,3.87,157.68
2013,9,6,16,26.31,77.75,98.7,4.03,154.98
2013,9,6,17,25.37,83.19,98.76,4.04,152.19
2013,9,6,18,24.62,88.19,98.85,4.2,147.99
2013,9,6,19,24.32,89.75,98.93,4.55,143.44
2013,9,6,20,24.1,90.88,99.0,4.9,140.88
2013,9,6,21,23.94,91.5,99.05,5.26,139.76
2013,9,6,22,23.78,91.88,99.07,5.35,138.79
2013,9,6,23,23.64,92.19,99.05,5.28,138.18
2013,9,7,0,23.51,92.44,99.01,5.32,138.04
2013,9,7,1,23.4,92.5,98.95,5.4,137.82
2013,9,7,2,23.3,92.5,98.92,5.47,137.08
2013,9,7,3,23.22,92.44,98.9,5.57,136.14
2013,9,7,4,23.16,92.12,98.91,5.63,134.55
2013,9,7,5,23.08,92.06,98.95,5.62,132.86
2013,9,7,6,23.42,90.44,99.03,5.91,132.43
2013,9,7,7,24.3,85.5,99.09,6.48,131.78
2013,9,7,8,25.31,79.62,99.14,6.49,131.73
2013,9,7,9,26.26,74.88,99.15,6.2,132.96
2013,9,7,10,27.02,71.19,99.11,5.85,135.92
2013,9,7,11,27.55,68.94,99.03,5.53,140.1
2013,9,7,12,27.81,67.94,98.92,5.27,144.54
2013,9,7,13,27.8,68.0,98.84,5.06,149.48
2013,9,7,14,27.51,69.19,98.79,4.96,154.85
2013,9,7,15,27.03,71.25,98.77,4.93,158.72
2013,9,7,16,26.26,75.12,98.8,4.91,158.25
2013,9,7,17,25.22,81.25,98.85,4.56,154.31
2013,9,7,18,24.46,86.12,98.93,4.28,146.69
2013,9,7,19,24.22,88.12,99.01,4.23,138.6
2013,9,7,20,24.03,89.88,99.07,4.13,132.93
2013,9,7,21,23.91,90.62,99.09,4.06,129.69
