YEAR,MO,DY,HR,T2M,RH2M,PS,WS10M,WD10M
2015,6,19,20,22.69,91,96.49,3.16,164.39
2015,6,19,21,22.47,92.12,96.51,2.84,164.01
2015,6,19,22,22.3,92.94,96.52,2.67,162.31
2015,6,19,23,22.14,93.81,96.51,2.55,162.73
2015,6,20,0,21.95,94.19,96.48,2.54,162.29
2015,6,20,1,21.86,94.31,96.43,2.52,162.13
2015,6,20,2,21.8,94.25,96.39,2.47,162.88
2015,6,20,3,21.65,94.44,96.36,2.42,163.14
2015,6,20,4,21.49,94.69,96.35,2.41,160.86
2015,6,20,5,21.55,94.31,96.36,2.35,152.24
2015,6,20,6,21.55,94.06,96.39,2.36,139.98
2015,6,20,7,22.6,90.31,96.46,2.63,129.22
2015,6,20,8,23.4,86.06,96.52,3.13,117.46
2015,6,20,9,24.17,81.94,96.52,3.31,106.17
2015,6,20,10,25.09,78.06,96.48,3.34,96.73
2015,6,20,11,25.86,75.06,96.42,3.42,90.65
2015,6,20,12,26.23,73.31,96.34,3.39,88.68
2015,6,20,13,26.33,72.25,96.26,3.27,88.49
2015,6,20,14,26.26,71.69,96.18,3.05,90.44
2015,6,20,15,26.01,71.62,96.13,2.77,95.34
2015,6,20,16,25.54,72.94,96.12,2.39,104.22
2015,6,20,17,24.71,77.62,96.12,1.84,115.15
2015,6,20,18,23.48,82.5,96.17,1.69,123.32
2015,6,20,19,23.02,83,96.23,1.75,127.18
2015,6,20,20,22.58,84.81,96.31,1.75,129.58
2015,6,20,21,22.1,87.31,96.37,1.74,134.82
2015,6,20,22,21.83,89.12,96.4,1.72,147.61
2015,6,20,23,21.65,90.5,96.4,1.82,166.38
2015,6,21,0,21.4,92.44,96.38,2.06,178.48
2015,6,21,1,21.43,92.94,96.36,2.12,181.06
2015,6,21,2,21.41,93.5,96.35,2.18,179.59
2015,6,21,3,21.29,94.38,96.35,2.27,175.47
2015,6,21,4,21.16,94.94,96.37,2.36,169.88
2015,6,21,5,21.08,95.19,96.41,2.4,167.01
2015,6,21,6,21.05,95,96.45,2.46,165.83
2015,6,21,7,22.3,90.31,96.5,2.85,165.74
2015,6,21,8,23.23,86.12,96.55,3.3,164.61
2015,6,21,9,24.23,81.12,96.56,3.29,163.72
2015,6,21,10,25.09,77,96.54,3.13,163.64
2015,6,21,11,25.83,73.5,96.5,2.98,159.62
2015,6,21,12,26.29,71.31,96.44,2.91,152.89
2015,6,21,13,26.47,70.06,96.38,2.94,148.12
2015,6,21,14,26.47,69.31,96.31,3.07,147.69
2015,6,21,15,26.12,70.5,96.27,3.23,149.04
2015,6,21,16,25.48,73.56,96.28,3.37,151.59
2015,6,21,17,24.43,80.56,96.32,3.07,157.22
2015,6,21,18,23.21,86.94,96.37,3.06,162.77
2015,6,21,19,22.71,89.81,96.44,3.64,164.32
2015,6,21,20,22.33,92.25,96.5,3.82,163.23
2015,6,21,21,21.95,94.19,96.54,3.65,163.08
2015,6,21,22,21.57,95.81,96.54,3.25,164.39
2015,6,21,23,21.3,96,96.51,2.99,165.78
2015,6,22,0,21.08,95.88,96.48,2.8,167.25
2015,6,22,1,20.87,95.44,96.43,2.8,166.78
2015,6,22,2,20.65,95.19,96.4,2.83,165.12
2015,6,22,3,20.58,94.75,96.39,2.71,163.92
2015,6,22,4,20.46,95,96.4,2.67,162.63
2015,6,22,5,20.39,95.5,96.42,2.73,161.15
2015,6,22,6,20.41,95.56,96.46,2.83,158.67
2015,6,22,7,21.79,90.25,96.53,3.45,157.38
2015,6,22,8,22.77,85.44,96.59,3.93,154.45
2015,6,22,9,23.58,80.44,96.61,4.03,150.41
2015,6,22,10,24.55,76.06,96.59,4.01,149.59
2015,6,22,11,25.25,73.56,96.53,3.96,150.35
2015,6,22,12,25.66,71.88,96.45,3.97,151.57
2015,6,22,13,25.89,70.12,96.35,4.05,152.89
2015,6,22,14,25.83,69.88,96.25,4.2,154.2
2015,6,22,15,25.48,71,96.2,4.36,155.45
2015,6,22,16,24.8,73.44,96.2,4.51,157.7
2015,6,22,17,23.69,78.94,96.25,3.89,161.49
2015,6,22,18,22.34,85.12,96.31,3.37,164.67
2015,6,22,19,21.72,87.88,96.4,3.5,165.93
2015,6,22,20,21.09,90.94,96.47,3.25,167.1
2015,6,22,21,20.84,92.06,96.52,3.09,166.1
2015,6,22,22,20.59,92.88,96.55,2.93,161.95
2015,6,22,23,20.4,93.06,96.57,2.71,160.47
2015,6,23,0,20.25,93.06,96.57,2.62,162.27
2015,6,23,1,20.12,93.25,96.53,2.64,164.03
2015,6,23,2,19.99,93.69,96.5,2.7,165.92
2015,6,23,3,19.91,94.12,96.49,2.72,167.24
2015,6,23,4,19.95,93.94,96.5,2.74,168.31
2015,6,23,5,19.94,93.88,96.51,2.77,167.8
2015,6,23,6,20,93.56,96.55,2.8,165.11
2015,6,23,7,21.32,88.56,96.61,3.28,161.52
2015,6,23,8,22.55,82.25,96.67,3.94,155.26
2015,6,23,9,23.46,78.06,96.67,3.95,149.48
2015,6,23,10,24.15,75.19,96.63,3.83,145.89
2015,6,23,11,24.73,73.12,96.57,3.78,144.08
2015,6,23,12,25.3,71.06,96.49,3.81,143.83
2015,6,23,13,25.58,69.81,96.41,3.88,146.09
2015,6,23,14,25.58,68.94,96.34,4.06,150.62
2015,6,23,15,25.31,69.12,96.31,4.31,155.48
2015,6,23,16,24.65,72.12,96.33,4.53,161.19
2015,6,23,17,23.46,79.25,96.38,4.02,167.77
2015,6,23,18,22.15,86.56,96.44,3.69,174.05
2015,6,23,19,21.61,89.56,96.5,4.05,175.58
2015,6,23,20,21.08,92,96.55,3.69,175.01
2015,6,23,21,20.83,92.88,96.57,3.38,173.24
2015,6,23,22,20.59,93.5,96.57,3.09,170.25
2015,6,23,23,20.44,93.69,96.55,2.93,168.15
2015,6,24,0,20.26,94,96.52,2.97,165.19
2015,6,24,1,20.17,93.88,96.49,2.86,164.79
2015,6,24,2,20.1,93.81,96.46,2.74,165.13
2015,6,24,3,19.98,94,96.45,2.67,164.58
2015,6,24,4,19.87,94.19,96.46,2.64,163.82
2015,6,24,5,19.83,94.31,96.49,2.63,162
2015,6,24,6,19.9,94,96.53,2.63,160.6
2015,6,24,7,21.26,89.06,96.57,3.02,160.81
2015,6,24,8,22.39,83.56,96.62,3.63,158.68
2015,6,24,9,23.32,78.94,96.62,3.69,154.3
2015,6,24,10,24.11,75.56,96.59,3.56,150.4
2015,6,24,11,24.83,73.31,96.54,3.48,146.74
2015,6,24,12,25.35,71,96.46,3.4,145.29
2015,6,24,13,25.61,70.06,96.39,3.25,146.27
2015,6,24,14,25.66,69.69,96.34,3.15,149.11
2015,6,24,15,25.38,70.56,96.32,3.18,153.43
2015,6,24,16,24.78,73.69,96.33,3.38,158.47
2015,6,24,17,23.75,80.31,96.38,2.95,163.68
2015,6,24,18,22.67,86.12,96.45,2.71,167.01
2015,6,24,19,22.15,88.62,96.52,3.06,167.17
2015,6,24,20,21.83,90.19,96.59,3.35,165.96
2015,6,24,21,21.53,91.69,96.62,3.24,165.46
2015,6,24,22,21.22,93.12,96.62,2.96,165.63
2015,6,24,23,20.97,94,96.62,2.82,167.69
2015,6,25,0,20.79,94.5,96.6,2.73,170.94
2015,6,25,1,20.65,94.5,96.57,2.67,172.44
2015,6,25,2,20.55,94.12,96.53,2.65,172.71
2015,6,25,3,20.45,93.88,96.5,2.63,171.8
2015,6,25,4,20.4,93.75,96.48,2.62,170.23
2015,6,25,5,20.33,94,96.5,2.63,167.49
2015,6,25,6,20.36,93.94,96.53,2.6,163.58
2015,6,25,7,21.6,89.5,96.58,2.97,158.84
2015,6,25,8,22.66,84.75,96.63,3.12,150.74
2015,6,25,9,23.81,79.94,96.63,2.77,138.77
2015,6,25,10,24.76,76,96.6,2.34,124.8
2015,6,25,11,25.55,73.12,96.54,2.12,114.11
2015,6,25,12,26.1,71.12,96.46,2.05,107.33
2015,6,25,13,26.4,69.69,96.37,2.02,102.05
2015,6,25,14,26.55,68.88,96.3,2,99.9
2015,6,25,15,26.39,69.12,96.28,1.91,103.24
2015,6,25,16,25.8,71.94,96.29,1.8,114.11
2015,6,25,17,25.02,77.69,96.34,1.61,128.7
2015,6,25,18,23.8,84.5,96.39,1.64,141.98
2015,6,25,19,23.27,87.12,96.45,1.96,152.72
2015,6,25,20,22.9,89.44,96.5,2.25,158.79
2015,6,25,21,22.56,91.81,96.53,2.51,162.41
2015,6,25,22,22.32,93.38,96.53,2.73,164.73
2015,6,25,23,22.08,94.38,96.52,2.78,167.49
2015,6,26,0,21.88,95.19,96.5,2.79,169.51
2015,6,26,1,21.68,95.62,96.46,2.78,171.44
2015,6,26,2,21.56,95.69,96.43,2.81,172.82
2015,6,26,3,21.48,95.62,96.42,2.84,173.85
2015,6,26,4,21.41,95.56,96.42,2.89,174.41
2015,6,26,5,21.35,95.44,96.44,2.86,172.31
2015,6,26,6,21.35,95.06,96.49,2.79,169.19
2015,6,26,7,22.35,92.31,96.55,3.35,166.77
2015,6,26,8,23.16,89,96.59,3.76,155.67
2015,6,26,9,24.29,83.5,96.59,3.65,144.68
2015,6,26,10,25.34,78.31,96.56,3.36,135.66
2015,6,26,11,26.08,75.12,96.49,3.06,129.71
2015,6,26,12,26.59,72.81,96.41,2.8,125.02
2015,6,26,13,26.83,71.38,96.34,2.62,119.24
2015,6,26,14,26.85,71.19,96.29,2.53,114.82
2015,6,26,15,26.63,71.94,96.28,2.52,114.18
2015,6,26,16,26.07,75.06,96.3,2.49,117.69
2015,6,26,17,25.13,81.25,96.34,2.12,125.86
2015,6,26,18,24.02,86.81,96.4,1.95,136.95
2015,6,26,19,23.48,88.62,96.47,2.14,146.77
2015,6,26,20,23.05,90.38,96.51,2.3,152.91
2015,6,26,21,22.69,92,96.54,2.39,156.46
2015,6,26,22,22.38,93.12,96.55,2.44,157.45
2015,6,26,23,22.16,93.69,96.55,2.48,156.02
2015,6,27,0,21.99,94.12,96.53,2.48,153.27
2015,6,27,1,21.87,94.31,96.51,2.44,153.35
2015,6,27,2,21.78,94.25,96.51,2.39,155.11
2015,6,27,3,21.69,94.31,96.51,2.39,156.7
2015,6,27,4,21.62,94.38,96.53,2.39,157.71
2015,6,27,5,21.6,94.31,96.58,2.4,157.61
2015,6,27,6,21.65,93.94,96.63,2.45,156.3
2015,6,27,7,22.76,91.44,96.67,2.91,157.08
2015,6,27,8,23.48,88.5,96.71,3.37,151.59
2015,6,27,9,24.45,83.19,96.71,3.55,145.05
2015,6,27,10,25.22,78.56,96.67,3.45,141.44
2015,6,27,11,26.08,74.88,96.61,3.38,137.25
2015,6,27,12,26.6,72.38,96.53,3.3,132.41
2015,6,27,13,26.82,71,96.46,3.27,128.02
2015,6,27,14,26.67,71.5,96.4,3.34,125.77
2015,6,27,15,26.11,74,96.4,3.36,128.1
2015,6,27,16,25.37,78.06,96.42,3.3,135.1
2015,6,27,17,24.46,83.38,96.47,3.06,145.5
2015,6,27,18,23.53,87.94,96.53,2.89,155.38
2015,6,27,19,23.08,89.88,96.6,3.32,160.5
2015,6,27,20,22.68,91.56,96.66,3.52,162.85
2015,6,27,21,22.28,93.19,96.7,3.26,165
2015,6,27,22,21.98,94.06,96.72,3.13,166.28
2015,6,27,23,21.64,94.44,96.72,3.01,166.79
2015,6,28,0,21.44,94.12,96.72,2.9,167.09
2015,6,28,1,21.3,93.62,96.7,2.85,167.83
2015,6,28,2,21.14,93.25,96.67,2.87,167.44
2015,6,28,3,21.04,92.75,96.66,2.94,167.11
2015,6,28,4,20.92,92.62,96.67,3.01,166.65
2015,6,28,5,20.85,92.56,96.7,3.02,162.88
2015,6,28,6,20.84,92.44,96.75,3.04,157.46
2015,6,28,7,21.76,90.56,96.82,3.77,153.28
2015,6,28,8,22.48,87.44,96.87,4.3,147.09
2015,6,28,9,23.55,81.62,96.88,4.26,140.06
2015,6,28,10,24.51,76.5,96.84,3.95,133.4
2015,6,28,11,25.14,73.5,96.78,3.59,129.89
2015,6,28,12,25.57,70.81,96.7,3.2,129.05
2015,6,28,13,25.74,69.19,96.63,2.83,129.62
2015,6,28,14,25.83,68.25,96.57,2.53,133.25
2015,6,28,15,25.58,68.31,96.53,2.37,140.07
2015,6,28,16,25.08,70.06,96.53,2.37,148.62
2015,6,28,17,24.17,75.94,96.55,2.13,154.84
2015,6,28,18,22.92,82.44,96.6,2.18,156.56
2015,6,28,19,22.26,84.62,96.66,2.42,158.4
2015,6,28,20,21.33,88.38,96.72,2.68,162.36
2015,6,28,21,21.01,91.31,96.75,2.81,168.78
2015,6,28,22,20.92,92.69,96.76,3.09,174.06
2015,6,28,23,20.74,94,96.76,3.24,179.17
2015,6,29,0,20.51,95.19,96.74,3.22,181.25
2015,6,29,1,20.23,96.44,96.72,3.08,181.45
2015,6,29,2,20.12,96.31,96.7,3.01,179.11
2015,6,29,3,20.12,95.94,96.7,3.07,176.64
2015,6,29,4,20.16,95.56,96.7,3.1,174.79
2015,6,29,5,20.11,95.38,96.73,3.05,171.02
2015,6,29,6,20.05,95.12,96.78,3.04,168
2015,6,29,7,21.3,91.25,96.82,3.66,167.8
2015,6,29,8,22.24,86.5,96.86,4.06,164.15
2015,6,29,9,23.13,80.56,96.87,3.92,158.75
2015,6,29,10,23.94,75.75,96.85,3.66,153.93
2015,6,29,11,24.58,73,96.8,3.54,153.55
2015,6,29,12,24.99,71.62,96.72,3.45,154.77
2015,6,29,13,25.22,71.12,96.65,3.26,154.17
2015,6,29,14,25.44,70.62,96.58,3.16,153.24
2015,6,29,15,25.25,71.44,96.54,3.18,155.64
2015,6,29,16,24.72,75,96.54,3.31,161.69
2015,6,29,17,23.74,82.12,96.56,2.98,168.66
2015,6,29,18,22.56,87.75,96.6,2.96,171.81
2015,6,29,19,21.98,90.5,96.65,3.3,170.18
2015,6,29,20,21.51,92.62,96.71,3.29,169.6
2015,6,29,21,21.23,94.12,96.75,3.29,170.02
2015,6,29,22,21.01,94.75,96.75,3.13,168.35
2015,6,29,23,20.76,95.06,96.76,2.89,168.78
2015,6,30,0,20.73,94.56,96.75,2.86,169.95
2015,6,30,1,20.54,94.31,96.69,2.9,171.78
2015,6,30,2,20.33,94.25,96.65,3,175.22
2015,6,30,3,20.26,94,96.62,3,178.51
2015,6,30,4,20.16,93.5,96.63,2.92,178.16
2015,6,30,5,20.14,92.81,96.66,2.97,171.06
2015,6,30,6,20.23,92.38,96.71,2.97,161.42
2015,6,30,7,21.3,90.56,96.76,3.5,153.89
2015,6,30,8,22.13,87.5,96.8,3.85,148.18
2015,6,30,9,23.13,81.75,96.79,3.86,141.48
2015,6,30,10,24.12,76.19,96.72,3.67,139.49
2015,6,30,11,24.82,73.12,96.63,3.53,141.2
2015,6,30,12,25.3,70.75,96.54,3.38,141.57
2015,6,30,13,25.55,69.06,96.45,3.14,139.14
2015,6,30,14,25.53,68.19,96.38,2.93,136.95
2015,6,30,15,25.25,68.62,96.36,2.83,139.48
2015,6,30,16,24.71,71.06,96.36,2.84,147.58
2015,6,30,17,23.72,78.12,96.39,2.58,156.46
2015,6,30,18,22.48,84.69,96.45,2.62,162.48
2015,6,30,19,21.91,87.75,96.54,3.01,165.24
2015,6,30,20,21.58,89.81,96.61,3.4,165.61
2015,6,30,21,21.27,91.88,96.66,3.46,165.74
2015,6,30,22,21,93.75,96.68,3.27,166.59
2015,6,30,23,20.73,95.19,96.68,3.02,171.51
2015,7,1,0,20.48,96.06,96.68,2.93,176.33
2015,7,1,1,20.17,96.75,96.65,2.94,177.11
2015,7,1,2,19.89,97.44,96.64,2.96,177.28
2015,7,1,3,19.87,97.12,96.63,2.93,176.95
2015,7,1,4,19.83,96.94,96.63,2.91,172.89
2015,7,1,5,19.77,96.75,96.67,2.8,166.43
2015,7,1,6,19.69,96.5,96.71,2.76,159.98
2015,7,1,7,20.83,91.19,96.75,3.23,156.35
2015,7,1,8,21.74,85.69,96.79,3.62,150.56
2015,7,1,9,22.83,79.19,96.77,3.58,143.33
2015,7,1,10,23.9,73.81,96.72,3.31,138.93
2015,7,1,11,24.66,69.94,96.64,3.03,135.73
2015,7,1,12,25.13,67.12,96.57,2.81,133.87
2015,7,1,13,25.3,65.5,96.5,2.62,134.27
2015,7,1,14,25.38,64.44,96.43,2.46,138.98
2015,7,1,15,25.09,64.69,96.39,2.41,148.27
2015,7,1,16,24.58,67.38,96.39,2.48,158.6
2015,7,1,17,23.59,74.75,96.42,2.34,166.1
2015,7,1,18,22.15,81.56,96.47,2.55,171.03
2015,7,1,19,21.51,84.69,96.54,2.87,175.16
2015,7,1,20,20.91,87.88,96.62,3.15,177.3
2015,7,1,21,20.37,91.31,96.67,3.22,178.19
2015,7,1,22,20.15,92.81,96.7,3.14,177.72
2015,7,1,23,19.98,94,96.72,2.93,176.48
2015,7,2,0,19.79,94.81,96.7,2.76,173.98
2015,7,2,1,19.63,95.31,96.68,2.7,169.83
2015,7,2,2,19.48,95.62,96.65,2.71,166
2015,7,2,3,19.45,95.56,96.62,2.77,164.94
2015,7,2,4,19.4,95.69,96.62,2.92,164.96
2015,7,2,5,19.37,95.62,96.64,3,162.41
2015,7,2,6,19.51,94.44,96.68,2.87,158.46
2015,7,2,7,20.83,88.75,96.73,3.13,156.5
2015,7,2,8,21.95,82.56,96.78,3.41,154.02
2015,7,2,9,23.02,77.5,96.77,3.2,148.99
2015,7,2,10,23.95,73.25,96.72,2.93,145
2015,7,2,11,24.69,70.56,96.64,2.72,141.06
2015,7,2,12,25.19,68.5,96.56,2.57,135.62
2015,7,2,13,25.49,66.81,96.47,2.42,133.03
2015,7,2,14,25.49,66.38,96.38,2.36,136.48
2015,7,2,15,25.26,67,96.33,2.43,142.06
2015,7,2,16,24.74,69.31,96.33,2.42,142.47
2015,7,2,17,23.8,75.69,96.37,2.13,147.13
2015,7,2,18,22.55,82.94,96.41,2.14,154.46
2015,7,2,19,22.01,85.44,96.46,2.36,162.05
2015,7,2,20,21.58,87.75,96.51,2.58,167.23
2015,7,2,21,21.25,90,96.54,2.81,169.91
2015,7,2,22,20.97,91.69,96.57,2.96,169.97
2015,7,2,23,20.72,92.88,96.57,2.9,170.23
2015,7,3,0,20.52,93.75,96.56,2.86,170.25
2015,7,3,1,20.3,94.81,96.53,2.9,172.26
2015,7,3,2,20.19,94.88,96.49,3.02,172.73
2015,7,3,3,20.11,94.75,96.47,3.22,172.34
2015,7,3,4,20.06,94.69,96.46,3.28,172.87
2015,7,3,5,19.76,95.31,96.48,3.12,170.04
2015,7,3,6,19.73,94.25,96.53,2.96,164.72
2015,7,3,7,20.86,88.56,96.59,3.58,158.92
2015,7,3,8,22.01,81.94,96.65,4.05,151.41
2015,7,3,9,23.09,76.12,96.65,4.1,144.46
2015,7,3,10,23.98,71.56,96.59,3.85,140.92
2015,7,3,11,24.66,68.19,96.51,3.51,140.42
2015,7,3,12,25.02,66.19,96.42,3.2,143.13
2015,7,3,13,25.23,65.19,96.31,3.05,148.18
2015,7,3,14,25.31,64.75,96.24,2.95,151.53
2015,7,3,15,24.99,65.25,96.21,2.83,152.73
2015,7,3,16,24.44,68.44,96.23,2.77,156.76
2015,7,3,17,23.48,75.75,96.27,2.51,163.76
2015,7,3,18,22.24,82.38,96.34,2.53,168.41
2015,7,3,19,21.69,85,96.43,2.75,168.21
2015,7,3,20,21.24,87.69,96.51,3.12,169.45
2015,7,3,21,20.9,90,96.54,3.44,173.34
2015,7,3,22,20.46,92.75,96.56,3.17,173.49
2015,7,3,23,20.27,93.62,96.55,3.16,175.74
2015,7,4,0,20.12,94,96.51,3.08,177.82
2015,7,4,1,19.98,93.69,96.46,2.95,177.42
2015,7,4,2,19.88,93.44,96.41,2.93,176.02
2015,7,4,3,19.8,93.56,96.39,2.95,175.44
2015,7,4,4,19.73,94,96.4,2.98,174.74
2015,7,4,5,19.66,94.5,96.43,2.96,170.44
2015,7,4,6,19.65,94.5,96.48,2.92,163.36
2015,7,4,7,20.98,89.12,96.54,3.38,157.17
2015,7,4,8,22.15,82.81,96.59,3.77,151.26
2015,7,4,9,23.1,77.5,96.6,3.66,146.75
2015,7,4,10,23.84,73.19,96.55,3.3,145.52
2015,7,4,11,24.46,69.38,96.5,2.83,143.98
2015,7,4,12,24.85,67,96.44,2.28,139.44
2015,7,4,13,25.09,65.31,96.38,1.86,131.93
2015,7,4,14,25.15,64.62,96.33,1.63,123.08
2015,7,4,15,24.69,66.06,96.29,1.48,119.41
2015,7,4,16,24.28,68.81,96.28,1.43,127.68
2015,7,4,17,23.55,74.75,96.3,1.39,144.35
2015,7,4,18,22.59,80.12,96.34,1.62,160.61
2015,7,4,19,22.14,82.44,96.39,1.98,172.29
2015,7,4,20,21.68,84.94,96.45,2.29,179.8
2015,7,4,21,21.09,88.31,96.48,2.54,184.24
2015,7,4,22,20.69,91.94,96.49,2.67,187.92
2015,7,4,23,20.5,93.88,96.48,2.71,190.14
2015,7,5,0,20.25,95.5,96.45,2.71,189.95
2015,7,5,1,19.99,96.81,96.41,2.73,189.38
2015,7,5,2,19.77,97.81,96.37,2.72,190.08
2015,7,5,3,19.65,98.06,96.36,2.63,191.64
2015,7,5,4,19.58,98,96.38,2.48,193.12
2015,7,5,5,19.59,97.44,96.42,2.32,191.88
2015,7,5,6,19.59,96.94,96.46,2.25,189.2
2015,7,5,7,20.81,92.06,96.53,2.51,186.62
2015,7,5,8,22.04,86,96.57,2.8,178.88
2015,7,5,9,23.4,78.5,96.56,2.72,167.56
2015,7,5,10,24.56,73.06,96.5,2.56,155.47
2015,7,5,11,25.29,70.62,96.42,2.44,146.36
2015,7,5,12,25.8,68.94,96.33,2.36,139.71
2015,7,5,13,26.11,67.5,96.25,2.27,132.08
2015,7,5,14,26.24,66.88,96.19,2.25,128.22
2015,7,5,15,25.96,67.69,96.16,2.25,130.64
2015,7,5,16,25.45,70.44,96.17,2.18,136.45
2015,7,5,17,24.55,76.81,96.21,1.72,145.73
2015,7,5,18,23.32,82.5,96.25,1.72,159.02
2015,7,5,19,22.75,84.75,96.29,2.09,168.77
2015,7,5,20,22,88.44,96.33,2.44,173.92
2015,7,5,21,21.46,92.5,96.35,2.58,178.09
2015,7,5,22,21.29,94.38,96.36,2.69,181
2015,7,5,23,21.08,95.62,96.36,2.7,183.32
2015,7,6,0,20.9,96.25,96.35,2.68,183.85
2015,7,6,1,20.71,96.75,96.34,2.63,183.07
2015,7,6,2,20.57,97.06,96.31,2.6,181.9
2015,7,6,3,20.49,97.12,96.3,2.58,178.96
2015,7,6,4,20.48,97.06,96.3,2.61,171.05
2015,7,6,5,20.49,96.94,96.32,2.59,164.58
2015,7,6,6,20.58,96.5,96.35,2.6,160.53
2015,7,6,7,21.83,91.38,96.41,2.94,158.62
2015,7,6,8,22.8,85.94,96.46,3.42,148.63
2015,7,6,9,23.69,80,96.47,3.41,136.58
2015,7,6,10,24.75,74,96.42,3.25,127.09
2015,7,6,11,25.41,70.44,96.36,3.21,122.06
2015,7,6,12,25.57,68.88,96.28,3.17,118.59
2015,7,6,13,25.44,68.31,96.21,2.99,116.7
2015,7,6,14,25.58,67.62,96.15,2.75,115.04
2015,7,6,15,25.23,68.56,96.14,2.49,115.44
2015,7,6,16,24.58,72.94,96.15,2.09,122.8
2015,7,6,17,23.82,78.25,96.18,1.91,136.83
2015,7,6,18,22.82,83.75,96.21,2.11,151.92
2015,7,6,19,22.23,86.81,96.25,2.57,160.46
2015,7,6,20,21.85,89.62,96.29,3.07,164.37
2015,7,6,21,21.52,92,96.31,3.25,166.53
2015,7,6,22,21.19,94.06,96.3,3.17,168.19
2015,7,6,23,20.94,94.94,96.28,3.2,166.44
2015,7,7,0,20.62,95.81,96.25,2.96,164.72
2015,7,7,1,20.37,96.06,96.24,2.72,163.49
2015,7,7,2,20.23,95.62,96.23,2.59,159.87
2015,7,7,3,20.13,95.12,96.23,2.64,153.51
2015,7,7,4,20.05,95.06,96.24,2.67,149.01
2015,7,7,5,20.06,94.94,96.26,2.63,147.25
2015,7,7,6,20.1,94.69,96.3,2.58,148.38
2015,7,7,7,21.37,89.44,96.36,2.93,152
2015,7,7,8,22.38,83.12,96.41,3.3,152.04
2015,7,7,9,23.35,77.94,96.42,3.35,153.14
2015,7,7,10,24.23,74.38,96.38,3.34,154.93
2015,7,7,11,24.97,71.62,96.32,3.29,153.62
2015,7,7,12,25.38,69.75,96.25,3.2,149.93
2015,7,7,13,25.69,68.56,96.17,3.11,146.59
2015,7,7,14,25.7,68.38,96.11,3.06,146.15
2015,7,7,15,25.37,69.56,96.07,3.16,151.85
2015,7,7,16,24.67,73.44,96.06,3.41,159.78
2015,7,7,17,23.6,80.25,96.09,3.31,164.82
2015,7,7,18,22.42,86,96.14,3.47,168.69
2015,7,7,19,21.71,89.75,96.22,3.81,172.22
2015,7,7,20,21.2,92.25,96.28,3.88,174.22
2015,7,7,21,20.91,93.12,96.32,3.99,174.61
2015,7,7,22,20.61,93.81,96.34,3.79,175.63
2015,7,7,23,20.35,94.38,96.34,3.3,179.32
2015,7,8,0,20.15,94.62,96.32,3.13,180.29
2015,7,8,1,19.9,95.19,96.3,2.84,181.1
2015,7,8,2,19.66,95.94,96.29,2.66,180.5
2015,7,8,3,19.51,96.12,96.3,2.5,176.42
2015,7,8,4,19.41,96.12,96.31,2.38,170.75
2015,7,8,5,19.34,96.12,96.34,2.33,164.85
2015,7,8,6,19.3,95.94,96.37,2.3,159.97
2015,7,8,7,20.58,90.56,96.41,2.64,156.24
2015,7,8,8,21.53,85.44,96.45,2.79,151.07
2015,7,8,9,22.76,79.75,96.45,2.65,146.4
2015,7,8,10,23.92,75.31,96.41,2.47,142.98
2015,7,8,11,24.73,72.25,96.35,2.4,141.08
2015,7,8,12,25.23,70.31,96.27,2.42,141.28
2015,7,8,13,25.36,69.69,96.18,2.48,143.96
2015,7,8,14,25.51,69.62,96.1,2.64,148.19
2015,7,8,15,25.15,71.12,96.07,2.91,152.13
2015,7,8,16,24.37,75.06,96.06,3.21,156.75
2015,7,8,17,23.31,80.88,96.1,3.23,164.15
2015,7,8,18,22.21,85.75,96.15,3.33,170.96
2015,7,8,19,21.51,88.5,96.22,3.71,174.19
2015,7,8,20,20.98,90.56,96.29,3.61,175.03
2015,7,8,21,20.61,91.62,96.35,3.36,173.32
2015,7,8,22,20.32,92.06,96.38,2.9,170.39
2015,7,8,23,20.12,91.94,96.39,2.62,168.82
2015,7,9,0,19.98,91.88,96.37,2.58,169.34
2015,7,9,1,19.84,91.94,96.33,2.62,171.27
2015,7,9,2,19.71,92.06,96.29,2.67,173.29
2015,7,9,3,19.68,91.81,96.27,2.66,175.11
2015,7,9,4,19.68,91.44,96.3,2.65,175.77
2015,7,9,5,19.65,91.19,96.33,2.63,174.37
2015,7,9,6,19.71,90.62,96.37,2.74,172.47
2015,7,9,7,20.38,87.81,96.43,3.59,170.74
2015,7,9,8,21.22,83.62,96.48,3.98,168.45
2015,7,9,9,22.18,79.12,96.48,3.86,169.28
2015,7,9,10,23.43,74.19,96.42,3.42,171.85
2015,7,9,11,24.46,70.31,96.35,2.99,173.54
2015,7,9,12,25.19,67.69,96.28,2.53,169.7
2015,7,9,13,25.48,66.31,96.22,2.13,158.98
2015,7,9,14,25.51,65.94,96.16,2.05,147.95
2015,7,9,15,25.16,67.06,96.12,2.24,144.21
2015,7,9,16,24.62,69.69,96.12,2.56,148.5
2015,7,9,17,23.7,75.12,96.16,2.51,156.54
2015,7,9,18,22.4,81.25,96.21,2.49,162.65
2015,7,9,19,21.63,83.69,96.27,2.78,164.32
2015,7,9,20,20.87,85.88,96.33,3.01,165.24
2015,7,9,21,20.2,88.12,96.38,3.02,168.05
2015,7,9,22,19.76,89.56,96.41,2.86,170.56
2015,7,9,23,19.6,89.56,96.41,2.75,174.63
2015,7,10,0,19.45,89.69,96.39,2.76,179.68
